_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.protocol,_source.data.srcip,_source.data.id,_source.data.url,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gdpr,_source.data.srcuser,_source.data.uid,_source.data.dstuser,_source.decoder.parent,_source.decoder,label,label_reason
wazuh-archives-4.x-2026.03.03,omMts5wBrbzKPwSZYy-2,1,1,ubuntu-victima,systemd,Mar 03 10:10:16,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,systemd,Mar 03 10:10:16 ubuntu-victima systemd[1]: Starting sysstat-collect.service - system activity accounting tool...,log,"Mar 3, 2026 @ 11:10:17.676",journald,1772532617.1235545,"Mar 3, 2026 @ 11:10:17.676", , , , , , , , , , , , , , , , , , ,"{""name"":""systemd""}",0,normal_web
wazuh-archives-4.x-2026.03.03,pGMts5wBrbzKPwSZYy-2,1,1,ubuntu-victima,systemd,Mar 03 10:10:16,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,systemd,Mar 03 10:10:16 ubuntu-victima systemd[1]: Finished sysstat-collect.service - system activity accounting tool.,log,"Mar 3, 2026 @ 11:10:17.727",journald,1772532617.1235545,"Mar 3, 2026 @ 11:10:17.727", , , , , , , , , , , , , , , , , , ,"{""name"":""systemd""}",0,normal_web
wazuh-archives-4.x-2026.03.03,LWMss5wBrbzKPwSZ8i9Q,1,1,ubuntu-victima,kernel,Mar 03 10:09:49,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:09:49 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:09:50.130",journald,1772532590.1235545,"Mar 3, 2026 @ 11:09:50.130", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,jmMks5wBrbzKPwSZFSSQ,1,1,ubuntu-victima,kernel,Mar 03 10:00:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:00:08 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:00:09.987",journald,1772532009.1227713,"Mar 3, 2026 @ 11:00:09.987", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,mmMks5wBrbzKPwSZUCQw,1,1,ubuntu-victima,systemd,Mar 03 10:00:22,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,systemd,Mar 03 10:00:22 ubuntu-victima systemd[1]: sysstat-collect.service: Deactivated successfully.,log,"Mar 3, 2026 @ 11:00:23.786",journald,1772532023.1227713,"Mar 3, 2026 @ 11:00:23.786", , , , , , , , , , , , , , , , , , ,"{""name"":""systemd""}",0,normal_web
wazuh-archives-4.x-2026.03.03,p2Mks5wBrbzKPwSZaySI,1,1,ubuntu-victima,kernel,Mar 03 10:00:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:00:28 ubuntu-victima kernel: [UFW ALLOW] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 11:00:29.720",journald,1772532029.1227713,"Mar 3, 2026 @ 11:00:29.720", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,qGMks5wBrbzKPwSZaySI,1,1,ubuntu-victima,kernel,Mar 03 10:00:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:00:28 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:00:29.723",journald,1772532029.1227713,"Mar 3, 2026 @ 11:00:29.723", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,qWMks5wBrbzKPwSZaySI,1,1,ubuntu-victima,kernel,Mar 03 10:00:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:00:28 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:00:29.723",journald,1772532029.1227713,"Mar 3, 2026 @ 11:00:29.723", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,O2Mis5wBrbzKPwSZlSNv,1,1,ubuntu-victima,kernel,Mar 03 09:58:32,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 09:58:32 ubuntu-victima kernel: [UFW ALLOW] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 10:58:31.838",journald,1772531911.1227713,"Mar 3, 2026 @ 10:58:31.838", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,62Mms5wBrbzKPwSZ0yiG,1,1,ubuntu-victima,kernel,Mar 03 10:03:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:03:08 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:03:10.014",journald,1772532190.1233923,"Mar 3, 2026 @ 11:03:10.014", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,U2Mms5wBrbzKPwSZ7iny,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:03:16 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:03:17.148",/var/log/apache2/access.log,1772532197.1233923,"Mar 3, 2026 @ 11:03:17.148",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,mmMms5wBrbzKPwSZ_ime,1,1,ubuntu-victima,kernel,Mar 03 10:03:21,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:03:21 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=08:00:27:ff:a0:5c:08:00:27:e0:6c:d7:08:00 SRC=192.168.1.50 DST=192.168.1.48 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=2860 DF PROTO=TCP SPT=59774 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ,log,"Mar 3, 2026 @ 11:03:22.019",journald,1772532202.1233923,"Mar 3, 2026 @ 11:03:22.019", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,mWMms5wBrbzKPwSZhSdA,1,1,ubuntu-victima,kernel,Mar 03 10:02:48,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:02:48 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:02:49.256",journald,1772532169.1228154,"Mar 3, 2026 @ 11:02:49.256", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,mmMms5wBrbzKPwSZhSdA,1,1,ubuntu-victima,kernel,Mar 03 10:02:48,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:02:48 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:02:49.298",journald,1772532169.1228154,"Mar 3, 2026 @ 11:02:49.298", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,mGMos5wBrbzKPwSZRSwg,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:04:42 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:04:42.075",/var/log/apache2/access.log,1772532282.1233923,"Mar 3, 2026 @ 11:04:42.075",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,xmMos5wBrbzKPwSZiSzA,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:05:02 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:05:01.575",/var/log/apache2/access.log,1772532301.1233923,"Mar 3, 2026 @ 11:05:01.575",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,c2Mos5wBrbzKPwSZBiyX,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:04:27 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:04:27.475",/var/log/apache2/access.log,1772532267.1233923,"Mar 3, 2026 @ 11:04:27.475",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,vmMos5wBrbzKPwSZfiwL,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,ossec,ossec: output: 'df -P': Filesystem     1024-blocks    Used Available Capacity Mounted on,log,"Mar 3, 2026 @ 11:05:00.041",df -P,1772532300.1233923,"Mar 3, 2026 @ 11:05:00.041", , , , , , , , , , , , , , , , , , ,"{""name"":""ossec""}",0,normal_web
wazuh-archives-4.x-2026.03.03,wmMos5wBrbzKPwSZfiwL,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,ossec,ossec: output: 'df -P': tmpfs                 5120       0      5120       0% /run/lock,log,"Mar 3, 2026 @ 11:05:00.049",df -P,1772532300.1233923,"Mar 3, 2026 @ 11:05:00.049", , , , , , , , , , , , , , , , , , ,"{""name"":""ossec""}",0,normal_web
wazuh-archives-4.x-2026.03.03,w2Mos5wBrbzKPwSZfiwL,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,ossec,ossec: output: 'df -P': tmpfs               253648      12    253636       1% /run/user/1000,log,"Mar 3, 2026 @ 11:05:00.051",df -P,1772532300.1233923,"Mar 3, 2026 @ 11:05:00.051", , , , , , , , , , , , , , , , , , ,"{""name"":""ossec""}",0,normal_web
wazuh-archives-4.x-2026.03.03,xWMos5wBrbzKPwSZfiwL,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,ossec,"ossec: output: 'last -n 20':
reboot   system boot  6.8.0-101-generi Tue Mar  3 09:16   still running
vboxuser pts/0        192.168.1.36     Thu Feb 26 09:00 - crash (5+00:16)
reboot   system boot  6.8.0-100-generi Thu Feb 26 08:58   still running
vboxuser pts/0        192.168.1.36     Wed Feb 25 16:18 - crash  (16:40)
reboot   system boot  6.8.0-100-generi Wed Feb 25 16:15   still running
reboot   system boot  6.8.0-100-generi Mon Feb 23 17:17   still running
vboxuser pts/0        192.168.1.36     Mon Feb 23 17:13 - crash  (00:03)
reboot   system boot  6.8.0-100-generi Mon Feb 23 15:58   still running
vboxuser pts/0        192.168.1.36     Sat Feb 21 10:48 - crash (2+05:10)
reboot   system boot  6.8.0-100-generi Sat Feb 21 09:53   still running
reboot   system boot  6.8.0-100-generi Fri Feb 20 10:10   still running
vboxuser pts/1        192.168.1.50     Wed Feb 18 12:47 - 12:47  (00:00)
vboxuser pts/0        192.168.1.36     Wed Feb 18 12:43 - crash (1+21:26)
vboxuser pts/0        192.168.1.50     Wed Feb 18 11:44 - 11:44  (00:00)
vboxuser pts/0        192.168.1.50     Wed Feb 18 11:43 - 11:44  (00:00)
reboot   system boot  6.8.0-100-generi Wed Feb 18 11:43   still running
reboot   system boot  6.8.0-100-generi Tue Feb 17 15:53   still running
reboot   system boot  6.8.0-100-generi Tue Feb 17 10:48   still running
reboot   system boot  6.8.0-100-generi Mon Feb 16 17:50   still running
reboot   system boot  6.8.0-100-generi Wed Feb 11 10:22   still running
wtmp begins Mon Feb  9 15:57:40 2026",log,"Mar 3, 2026 @ 11:05:00.055",last -n 20,1772532300.1233923,"Mar 3, 2026 @ 11:05:00.055", , , , , , , , , , , , , , , , , , ,"{""name"":""ossec""}",0,normal_web
wazuh-archives-4.x-2026.03.03,ZWMns5wBrbzKPwSZ5yxS,1,1,ubuntu-victima,kernel,Mar 03 10:04:20,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:04:20 ubuntu-victima kernel: [UFW AUDIT] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 11:04:20.261",journald,1772532260.1233923,"Mar 3, 2026 @ 11:04:20.261", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,YmMps5wBrbzKPwSZ1C0G,1,1,ubuntu-victima,kernel,Mar 03 10:06:19,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:06:19 ubuntu-victima kernel: [UFW AUDIT] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 11:06:19.895",journald,1772532379.1233923,"Mar 3, 2026 @ 11:06:19.895", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,EWMps5wBrbzKPwSZJi0c,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:05:42 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:05:41.451",/var/log/apache2/access.log,1772532341.1233923,"Mar 3, 2026 @ 11:05:41.451",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,EmMps5wBrbzKPwSZJi0c,1,1,ubuntu-victima,kernel,Mar 03 10:05:42,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:05:42 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=08:00:27:ff:a0:5c:08:00:27:e0:6c:d7:08:00 SRC=192.168.1.50 DST=192.168.1.48 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=48253 DF PROTO=TCP SPT=41250 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ,log,"Mar 3, 2026 @ 11:05:41.451",journald,1772532341.1233923,"Mar 3, 2026 @ 11:05:41.451", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,DmMos5wBrbzKPwSZ8y1H,1,1,ubuntu-victima,kernel,Mar 03 10:05:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:05:28 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:05:29.599",journald,1772532329.1233923,"Mar 3, 2026 @ 11:05:29.599", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,D2Mos5wBrbzKPwSZ_y0F,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:05:32 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:05:31.602",/var/log/apache2/access.log,1772532331.1233923,"Mar 3, 2026 @ 11:05:31.602",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,AWMos5wBrbzKPwSZ1y3o,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:05:22 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:05:21.591",/var/log/apache2/access.log,1772532321.1233923,"Mar 3, 2026 @ 11:05:21.591",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,gmMps5wBrbzKPwSZ3y2-,1,1,ubuntu-victima,kernel,Mar 03 10:06:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:06:28 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:06:29.904",journald,1772532389.1233923,"Mar 3, 2026 @ 11:06:29.904", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,MGMqs5wBrbzKPwSZzC5B,1,1,ubuntu-victima,kernel,Mar 03 10:07:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:07:28 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:07:30.242",journald,1772532450.1235545,"Mar 3, 2026 @ 11:07:30.242", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,2mMqs5wBrbzKPwSZKi0i,1,1,ubuntu-victima,kernel,Mar 03 10:06:49,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:06:49 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:06:49.719",journald,1772532409.1233923,"Mar 3, 2026 @ 11:06:49.719", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,22Mqs5wBrbzKPwSZKi0i,1,1,ubuntu-victima,kernel,Mar 03 10:06:49,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:06:49 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:06:49.767",journald,1772532409.1233923,"Mar 3, 2026 @ 11:06:49.767", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,WmMrs5wBrbzKPwSZFi6F,1,1,ubuntu-victima,kernel,Mar 03 10:07:49,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:07:49 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:07:50.070",journald,1772532470.1235545,"Mar 3, 2026 @ 11:07:50.070", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,l2Mms5wBrbzKPwSZMyb7,1,1,ubuntu-victima,kernel,Mar 03 10:02:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:02:28 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:02:29.251",journald,1772532149.1227713,"Mar 3, 2026 @ 11:02:29.251", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,o2Mls5wBrbzKPwSZzCVl,1,1,ubuntu-victima,kernel,Mar 03 10:01:58,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:01:58 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:01:59.782",journald,1772532119.1227713,"Mar 3, 2026 @ 11:01:59.782", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,cmMls5wBrbzKPwSZVyUc,1,1,ubuntu-victima,kernel,Mar 03 10:01:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:01:28 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:01:30.011",journald,1772532090.1227713,"Mar 3, 2026 @ 11:01:30.011", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,oWMns5wBrbzKPwSZTCrU,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:03:41 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:03:41.794",/var/log/apache2/access.log,1772532221.1233923,"Mar 3, 2026 @ 11:03:41.794",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,82Mns5wBrbzKPwSZbCoi,1,1,ubuntu-victima,kernel,Mar 03 10:03:48,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:03:48 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:03:49.781",journald,1772532229.1233923,"Mar 3, 2026 @ 11:03:49.781", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,CGMns5wBrbzKPwSZcyv_,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:03:51 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:03:51.778",/var/log/apache2/access.log,1772532231.1233923,"Mar 3, 2026 @ 11:03:51.778",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,omMns5wBrbzKPwSZnSsC,1,1,ubuntu-victima,kernel,Mar 03 10:04:01,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:04:01 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=08:00:27:ff:a0:5c:08:00:27:e0:6c:d7:08:00 SRC=192.168.1.50 DST=192.168.1.48 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=56000 DF PROTO=TCP SPT=59838 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ,log,"Mar 3, 2026 @ 11:04:02.258",journald,1772532242.1233923,"Mar 3, 2026 @ 11:04:02.258", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
